selection_status,category,document_type,section,title,date_iso,year,size_mb,estimated_store_mb,cumulative_pdf_mb,cumulative_store_estimated_mb,path,exists,file_url,post_url
excluded_quota,article,article,conseil central de l’économie,La contribution des interlocuteurs sociaux au Programme national de réforme de la Belgique,2020-04-01,2020,0.085,0.256,316.66,949.979,article/2020-04-07-05-44-37_PNR_article.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-04-07-05-44-37_PNR_article.pdf,https://www.ccecrb.fgov.be/p/fr/744/la-contribution-des-interlocuteurs-sociaux-au-programme-national-de-reforme-de-la-belgique
excluded_quota,rapport,rapport,conseil central de l’économie,Rapport 2019 sur les avantages non récurrents liés aux résultats,2020-03-12,2020,0.215,0.645,316.66,949.979,rapport/2020-03-18-03-12-38_CCE20200624Rapportsurlesavantagesnonrecurrents.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-18-03-12-38_CCE20200624Rapportsurlesavantagesnonrécurrents.pdf,https://www.ccecrb.fgov.be/p/fr/740/rapport-2019-sur-les-avantages-non-recurrents-lies-aux-resultats
excluded_quota,rapport,rapport,conseil central de l’économie,Rapport 2019 sur l’écart salarial entre femmes et hommes,2020-03-12,2020,0.275,0.826,316.66,949.979,rapport/2020-03-18-03-11-51_CCE20200623Rapportsurlecartsalarialentrehommesetfemmes.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-18-03-11-51_CCE20200623Rapportsurl’écartsalarialentrehommesetfemmes.pdf,https://www.ccecrb.fgov.be/p/fr/739/rapport-2019-sur-l-ecart-salarial-entre-femmes-et-hommes
excluded_quota,rapport,rapport,conseil central de l’économie,Rapport 2019 sur le handicap des coûts salariaux,2020-03-12,2020,0.316,0.948,316.66,949.979,rapport/2020-03-18-03-10-43_CCE20200622Rapportsurlehandicapdescoutssalariaux.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-18-03-10-43_CCE20200622Rapportsurlehandicapdescoûtssalariaux.pdf,https://www.ccecrb.fgov.be/p/fr/738/rapport-2019-sur-le-handicap-des-couts-salariaux
excluded_quota,rapport,rapport,conseil central de l’économie,Rapport technique 2019 sur la marge maximale disponible pour l’évolution du coût salarial,2020-03-12,2020,0.927,2.78,316.66,949.979,rapport/2020-03-18-03-06-03_CCE20200621Rapporttechniquesurlamargemaximaledisponible.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-18-03-06-03_CCE20200621Rapporttechniquesurlamargemaximaledisponible.pdf,https://www.ccecrb.fgov.be/p/fr/737/rapport-technique-2019-sur-la-marge-maximale-disponible-pour-l-evolution-du-cout-salarial
excluded_quota,rapport,rapport,conseil central de l’économie,Le CCE publie quatre rapports sur les coûts salariaux,2020-03-12,2020,0.063,0.188,316.66,949.979,rapport/2020-03-12-12-56-09_CCE20200635Communiquedepresse4rapportssurlescoutssalariaux.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-12-12-56-09_CCE20200635Communiquédepresse4rapportssurlescoûtssalariaux.pdf,https://www.ccecrb.fgov.be/p/fr/736/le-cce-publie-quatre-rapports-sur-les-couts-salariaux
excluded_quota,rapport,rapport,conseil central de l’économie,Le CCE publie quatre rapports sur les coûts salariaux,2020-03-12,2020,1.154,3.463,316.66,949.979,rapport/2020-03-12-12-07-36_CCE20200620DEF.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-12-12-07-36_CCE20200620DEF.pdf,https://www.ccecrb.fgov.be/p/fr/736/le-cce-publie-quatre-rapports-sur-les-couts-salariaux
excluded_quota,note-methodologique,Note méthodologique,conseil central de l’économie,Construction de prévisions de coût salarial horaire pour le secteur privé dans les pays de référence,2020-03-12,2020,0.358,1.074,316.66,949.979,note-methodologique/2020-03-12-01-56-20_CCE20200564defsite.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-12-01-56-20_CCE20200564defsite.pdf,https://www.ccecrb.fgov.be/p/fr/741/construction-de-previsions-de-cout-salarial-horaire-pour-le-secteur-prive-dans-les-pays-de-reference
excluded_quota,rapport,rapport,secteurs,La conjoncture économique dans l’industrie du textile et de l’habillement 2019,2020-03-05,2020,0.078,0.234,316.66,949.979,rapport/2020-03-31-09-40-57_CCE20200562Avantproposrapportconjoncturetextileethabillement.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-31-09-40-57_CCE20200562Avantproposrapportconjoncturetextileethabillement.pdf,https://www.ccecrb.fgov.be/p/fr/735/la-conjoncture-economique-dans-l-industrie-du-textile-et-de-l-habillement-2019
excluded_quota,rapport,rapport,secteurs,La conjoncture économique dans l’industrie de la chimie,2020-03-05,2020,0.267,0.802,316.66,949.979,rapport/2020-03-05-09-58-14_CCE20200488site.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-05-09-58-14_CCE20200488site.pdf,https://www.ccecrb.fgov.be/p/fr/734/la-conjoncture-economique-dans-l-industrie-de-la-chimie
excluded_quota,avis,avis,conseil central de l’économie,CCE et CNT se prononcent sur les objectifs de développement durable de l’ONU,2020-02-25,2020,0.88,2.64,316.66,949.979,avis/2020-10-12-09-49-47_CCE20200400.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-10-12-09-49-47_CCE20200400.pdf,https://www.ccecrb.fgov.be/p/fr/731/cce-et-cnt-se-prononcent-sur-les-objectifs-de-developpement-durable-de-l-onu
excluded_quota,avis,avis,conseil central de l’économie,CCE et CNT se prononcent sur les objectifs de développement durable de l’ONU,2020-02-25,2020,0.061,0.183,316.66,949.979,avis/2020-02-26-09-18-46_doc200461fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-26-09-18-46_doc200461fr.pdf,https://www.ccecrb.fgov.be/p/fr/731/cce-et-cnt-se-prononcent-sur-les-objectifs-de-developpement-durable-de-l-onu
excluded_quota,avis,avis,conseil central de l’économie,CCE et CNT se prononcent sur les objectifs de développement durable de l’ONU,2020-02-25,2020,0.111,0.333,316.66,949.979,avis/2020-02-21-04-24-11_Communique_de_presse_ODD.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-21-04-24-11_Communiqué_de_presse_ODD.pdf,https://www.ccecrb.fgov.be/p/fr/731/cce-et-cnt-se-prononcent-sur-les-objectifs-de-developpement-durable-de-l-onu
excluded_quota,actualite,actualité,conseil central de l’économie,Le CCE présente ses priorités à la Chambre,2020-02-20,2020,0.368,1.103,316.66,949.979,actualite/2020-02-20-03-15-33_CCE20200347PPT19.02.2020envoiChambre.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-03-15-33_CCE20200347PPT19.02.2020envoiChambre.pdf,https://www.ccecrb.fgov.be/p/fr/728/le-cce-presente-ses-priorites-a-la-chambre
excluded_quota,avis,avis,conseil central de l’économie,La nouvelle enquête fédérale sur les déplacements domicile-travail,2020-02-19,2020,0.099,0.297,316.66,949.979,avis/2020-02-24-11-22-57_Communique_de_presse_diagnostic_federal.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-24-11-22-57_Communiqué_de_presse_diagnostic_fédéral.pdf,https://www.ccecrb.fgov.be/p/fr/727/la-nouvelle-enquete-federale-sur-les-deplacements-domicile-travail
excluded_quota,avis,avis,conseil central de l’économie,Vers des services publics numériques plus efficaces et inclusifs,2020-02-19,2020,0.046,0.139,316.66,949.979,avis/2020-02-20-04-34-47_Communique_de_presse_egouvernement.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-04-34-47_Communiqué_de_presse_egouvernement.pdf,https://www.ccecrb.fgov.be/p/fr/730/vers-des-services-publics-numeriques-plus-efficaces-et-inclusifs
excluded_quota,avis,avis,conseil central de l’économie,Vers des services publics numériques plus efficaces et inclusifs,2020-02-19,2020,0.453,1.359,316.66,949.979,avis/2020-02-20-03-43-43_doc20280fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-03-43-43_doc20280fr.pdf,https://www.ccecrb.fgov.be/p/fr/730/vers-des-services-publics-numeriques-plus-efficaces-et-inclusifs
excluded_quota,avis,avis,conseil central de l’économie,La nouvelle enquête fédérale sur les déplacements domicile-travail,2020-02-19,2020,1.362,4.087,316.66,949.979,avis/2020-02-20-03-01-11_doc20390fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-03-01-11_doc20390fr.pdf,https://www.ccecrb.fgov.be/p/fr/727/la-nouvelle-enquete-federale-sur-les-deplacements-domicile-travail
excluded_quota,avis-conjoint,avis conjoint,conseil central de l’économie,Contribution commune du CCE et du CFDD à un plan d’action fédéral en faveur de l’économie circulaire,2020-02-19,2020,0.07,0.211,316.66,949.979,avis-conjoint/2020-02-21-11-57-24_Communique_de_presse_economie_circulaire.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-21-11-57-24_Communiqué_de_presse_economie_circulaire.pdf,https://www.ccecrb.fgov.be/p/fr/726/contribution-commune-du-cce-et-du-cfdd-a-un-plan-d-action-federal-en-faveur-de-l-economie-circulaire
excluded_quota,avis-conjoint,avis conjoint,conseil central de l’économie,Contribution commune du CCE et du CFDD à un plan d’action fédéral en faveur de l’économie circulaire,2020-02-19,2020,0.455,1.365,316.66,949.979,avis-conjoint/2020-02-20-02-16-50_doc20415fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-20-02-16-50_doc20415fr.pdf,https://www.ccecrb.fgov.be/p/fr/726/contribution-commune-du-cce-et-du-cfdd-a-un-plan-d-action-federal-en-faveur-de-l-economie-circulaire
excluded_quota,avis-conjoint,avis conjoint,conseil central de l’économie,Réduction de l’intensité de gaz à effet de serre de l'énergie destinée au transport,2020-02-14,2020,0.468,1.404,316.66,949.979,avis-conjoint/2020-02-17-04-26-34_CCE20200250Gazaeffet.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-17-04-26-34_CCE20200250Gazàeffet.pdf,https://www.ccecrb.fgov.be/p/fr/723/reduction-de-l-intensite-de-gaz-a-effet-de-serre-de-l-energie-destinee-au-transport
excluded_quota,rapport,rapport,secteurs,Vision d’experts d’entreprises sur le futur des livraisons e-commerce,2020-02-10,2020,0.446,1.338,316.66,949.979,rapport/2020-02-11-09-52-48_doc192661.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-11-09-52-48_doc192661.pdf,https://www.ccecrb.fgov.be/p/fr/725/vision-d-experts-d-entreprises-sur-le-futur-des-livraisons-e-commerce
excluded_quota,rapport,rapport,secteurs,Vision d’experts d’entreprises sur le futur des livraisons e-commerce,2020-02-10,2020,0.366,1.097,316.66,949.979,rapport/2020-02-10-05-18-30_doc192298fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-10-05-18-30_doc192298fr.pdf,https://www.ccecrb.fgov.be/p/fr/725/vision-d-experts-d-entreprises-sur-le-futur-des-livraisons-e-commerce
excluded_quota,note-documentaire,note documentaire,secteurs,Un marché durable pour la livraison de colis,2020-02-10,2020,0.446,1.338,316.66,949.979,note-documentaire/2020-02-11-09-52-48_doc192661.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-11-09-52-48_doc192661.pdf,https://www.ccecrb.fgov.be/p/fr/724/un-marche-durable-pour-la-livraison-de-colis
excluded_quota,note-documentaire,note documentaire,secteurs,Un marché durable pour la livraison de colis,2020-02-10,2020,0.366,1.097,316.66,949.979,note-documentaire/2020-02-10-05-18-30_doc192298fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-10-05-18-30_doc192298fr.pdf,https://www.ccecrb.fgov.be/p/fr/724/un-marche-durable-pour-la-livraison-de-colis
excluded_quota,avis-conjoint,avis conjoint,secteurs,Une logistique de l’e-commerce et un last mile durable,2020-02-10,2020,0.256,0.768,316.66,949.979,avis-conjoint/2020-02-11-01-20-04_doc192545fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-11-01-20-04_doc192545fr.pdf,https://www.ccecrb.fgov.be/p/fr/708/une-logistique-de-l-e-commerce-et-un-last-mile-durable
excluded_quota,avis-conjoint,avis conjoint,conseil central de l’économie,Dénomination et caractéristiques des gasoils marins,2020-02-07,2020,0.348,1.044,316.66,949.979,avis-conjoint/2020-02-13-09-44-03_CCE20200255def.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-02-13-09-44-03_CCE20200255def.pdf,https://www.ccecrb.fgov.be/p/fr/722/denomination-et-caracteristiques-des-gasoils-marins
excluded_quota,actualite,actualité,conseil central de l’économie,Audition à la Chambre sur la transition vers une économie bas carbone,2020-02-07,2020,0.65,1.95,316.66,949.979,actualite/2020-06-09-02-49-20_energie_chambre_200122_energie_kamer.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-06-09-02-49-20_energie_chambre_200122_energie_kamer.pdf,https://www.ccecrb.fgov.be/p/fr/721/audition-a-la-chambre-sur-la-transition-vers-une-economie-bas-carbone
excluded_quota,actualite,actualité,conseil central de l’économie,Audition à la Chambre sur la transition vers une économie bas carbone,2020-02-07,2020,0.188,0.563,316.66,949.979,actualite/2019-10-25-05-29-40_doc192100fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-10-25-05-29-40_doc192100fr.pdf,https://www.ccecrb.fgov.be/p/fr/721/audition-a-la-chambre-sur-la-transition-vers-une-economie-bas-carbone
excluded_quota,actualite,actualité,conseil central de l’économie,Audition à la Chambre sur la transition vers une économie bas carbone,2020-02-07,2020,0.61,1.831,316.66,949.979,actualite/2019-10-25-02-09-00_doc192101fr_3.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-10-25-02-09-00_doc192101fr.pdf#page=47,https://www.ccecrb.fgov.be/p/fr/721/audition-a-la-chambre-sur-la-transition-vers-une-economie-bas-carbone
excluded_quota,actualite,actualité,conseil central de l’économie,Audition à la Chambre sur la transition vers une économie bas carbone,2020-02-07,2020,0.61,1.831,316.66,949.979,actualite/2019-10-25-02-09-00_doc192101fr_2.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-10-25-02-09-00_doc192101fr.pdf#page=15,https://www.ccecrb.fgov.be/p/fr/721/audition-a-la-chambre-sur-la-transition-vers-une-economie-bas-carbone
excluded_quota,actualite,actualité,conseil central de l’économie,Audition à la Chambre sur la transition vers une économie bas carbone,2020-02-07,2020,0.61,1.831,316.66,949.979,actualite/2019-10-25-02-09-00_doc192101fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-10-25-02-09-00_doc192101fr.pdf#page=61,https://www.ccecrb.fgov.be/p/fr/721/audition-a-la-chambre-sur-la-transition-vers-une-economie-bas-carbone
excluded_quota,avis,avis,secteurs,Vers une Mercuriale 2.0,2020-01-23,2020,0.177,0.532,316.66,949.979,avis/2020-01-23-03-27-33_CCE20200020DEFsite.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-01-23-03-27-33_CCE20200020DEFsite.pdf,https://www.ccecrb.fgov.be/p/fr/719/vers-une-mercuriale-2-0
excluded_quota,declaration-commune,Déclaration commune,conseil central de l’économie,Les partenaires sociaux plaident en faveur d’une meilleure réglementation,2020-01-22,2020,0.174,0.522,316.66,949.979,declaration-commune/2020-01-23-09-30-56_Declarationcommune.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-01-23-09-30-56_Déclarationcommune.pdf,https://www.ccecrb.fgov.be/p/fr/717/les-partenaires-sociaux-plaident-en-faveur-d-une-meilleure-reglementation
excluded_quota,declaration-commune,Déclaration commune,conseil central de l’économie,Les partenaires sociaux plaident en faveur d’une meilleure réglementation,2020-01-22,2020,0.317,0.951,316.66,949.979,declaration-commune/2020-01-23-08-33-47_CCE20200100Avisreglementation.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-01-23-08-33-47_CCE20200100Avisréglementation.pdf,https://www.ccecrb.fgov.be/p/fr/717/les-partenaires-sociaux-plaident-en-faveur-d-une-meilleure-reglementation
excluded_quota,actualite,actualité,consommation,Garantie sur les animaux : la ministre Muylle exécute l’avis de la CCS « Consommation »,2020-01-22,2020,0.715,2.144,316.66,949.979,actualite/2019-09-19-03-21-55_CCE20191660transpositiondirectives..pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-09-19-03-21-55_CCE20191660transpositiondirectives..pdf,https://www.ccecrb.fgov.be/p/fr/716/garantie-sur-les-animaux-la-ministre-muylle-execute-l-avis-de-la-ccs-consommation-
excluded_quota,rapport,rapport,secteurs,L’évolution conjoncturelle dans le secteur de la construction– novembre 2019,2020-01-09,2020,0.464,1.393,316.66,949.979,rapport/2020-01-09-09-25-27_CCE20192445defsite.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-01-09-09-25-27_CCE20192445defsite.pdf,https://www.ccecrb.fgov.be/p/fr/714/l-evolution-conjoncturelle-dans-le-secteur-de-la-construction-novembre-2019
excluded_quota,avis,avis,conseil central de l’économie,Permis unique : pour une plateforme électronique centrale pour les employeurs et les travailleurs étrangers,2019-12-20,2019,0.088,0.264,316.66,949.979,avis/2019-12-23-10-01-08_CCE20192649CommuniquedepresseAvisPermisunique.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-23-10-01-08_CCE20192649CommuniquédepresseAvisPermisunique.pdf,https://www.ccecrb.fgov.be/p/fr/713/permis-unique-pour-une-plateforme-electronique-centrale-pour-les-employeurs-et-les-travailleurs-etrangers
excluded_quota,avis,avis,conseil central de l’économie,Permis unique : pour une plateforme électronique centrale pour les employeurs et les travailleurs étrangers,2019-12-20,2019,0.26,0.779,316.66,949.979,avis/2019-12-20-12-23-18_doc192518fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-20-12-23-18_doc192518fr.pdf,https://www.ccecrb.fgov.be/p/fr/713/permis-unique-pour-une-plateforme-electronique-centrale-pour-les-employeurs-et-les-travailleurs-etrangers
excluded_quota,avis,avis,conseil central de l’économie,Le prix des cartes train à partir du 1er février 2020,2019-12-19,2019,0.223,0.668,316.66,949.979,avis/2020-03-05-03-10-47_CCE20192560defCNTAvis2.150.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-03-05-03-10-47_CCE20192560defCNTAvis2.150.pdf,https://www.ccecrb.fgov.be/p/fr/710/le-prix-des-cartes-train-a-partir-du-1er-fevrier-2020
excluded_quota,avis,avis,conseil central de l’économie,Avis sur le Rapport annuel du Conseil national de la productivité,2019-12-19,2019,0.294,0.882,316.66,949.979,avis/2019-12-19-11-56-27_doc192500fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-19-11-56-27_doc192500fr.pdf,https://www.ccecrb.fgov.be/p/fr/712/avis-sur-le-rapport-annuel-du-conseil-national-de-la-productivite
excluded_quota,avis,avis,conseil central de l’économie,Le prix des cartes train à partir du 1er février 2020,2019-12-19,2019,0.071,0.213,316.66,949.979,avis/2019-12-18-04-03-54_doc192596fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2019-12-18-04-03-54_doc192596fr.pdf,https://www.ccecrb.fgov.be/p/fr/710/le-prix-des-cartes-train-a-partir-du-1er-fevrier-2020
excluded_quota,rapport,rapport,secteurs,L'emploi dans le secteur de la chimie,2019-11-30,2019,0.521,1.564,316.66,949.979,rapport/2020-01-15-02-45-21_doc192408fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2020-01-15-02-45-21_doc192408fr.pdf,https://www.ccecrb.fgov.be/p/fr/715/l-emploi-dans-le-secteur-de-la-chimie
